Date,Open,High,Low,Close,Adj Close,Volume
2020-04-15,91.15,92.03,90.13,90.79,77.15,"30,118,600"
2020-04-16,90.23,90.57,87.05,87.33,74.21,"32,449,600"
2020-04-17,92.0,95.7,90.96,95.18,80.88,"30,191,900"
2020-04-20,92.47,94.71,90.46,91.71,77.93,"23,679,400"
2020-04-21,88.62,91.38,88.33,89.05,75.67,"23,035,000"
2020-04-22,90.69,91.87,89.18,89.34,75.92,"16,662,400"
2020-04-23,89.74,91.28,89.26,89.39,75.96,"16,638,800"
2020-04-24,90.64,91.1,88.49,90.71,77.08,"15,809,200"
2020-04-27,91.94,95.63,91.54,94.62,80.4,"22,870,200"
2020-04-28,97.81,98.36,95.03,95.29,80.97,"20,238,900"
2020-04-29,99.08,99.45,97.27,97.86,83.16,"20,462,600"
2020-04-30,95.6,96.84,94.55,95.76,81.37,"19,127,600"
2020-05-01,93.5,93.74,91.84,93.25,79.24,"18,547,700"
2020-05-04,92.02,92.67,90.8,92.14,78.29,"15,725,900"
2020-05-05,93.65,94.21,91.9,92.0,78.18,"18,064,100"
2020-05-06,92.16,92.76,89.93,90.27,76.71,"20,978,000"
2020-05-07,91.34,92.91,90.58,91.21,77.5,"16,771,900"
2020-05-08,92.8,94.08,92.11,92.7,78.77,"20,487,800"
2020-05-11,91.11,91.11,89.33,89.97,76.45,"31,907,600"
2020-05-12,90.15,90.79,86.9,87.03,73.95,"27,962,900"
2020-05-13,86.38,86.86,83.4,84.03,71.4,"35,451,600"
2020-05-14,82.72,88.11,82.4,87.52,74.37,"35,152,500"
2020-05-15,86.85,87.28,85.3,85.9,72.99,"26,099,000"
2020-05-18,88.69,91.15,87.88,90.45,76.86,"30,504,400"
2020-05-19,90.05,91.2,88.59,88.67,75.35,"19,597,300"
2020-05-20,90.71,92.39,90.37,91.33,77.61,"20,552,400"
2020-05-21,90.27,91.76,89.67,90.17,76.62,"14,621,400"
2020-05-22,90.01,90.36,88.72,89.47,76.03,"13,557,900"
2020-05-26,92.89,97.5,92.61,95.82,81.42,"41,233,900"
2020-05-27,102.07,102.58,98.8,101.37,86.14,"39,402,000"
2020-05-28,102.94,102.95,99.4,99.86,84.85,"24,713,900"
2020-05-29,98.66,99.18,96.78,97.31,82.69,"26,526,400"
2020-06-01,97.75,99.51,97.38,98.6,83.78,"15,176,800"
2020-06-02,100.28,100.42,97.93,98.93,84.06,"21,195,000"
2020-06-03,101.58,104.92,101.06,104.27,88.6,"25,941,100"
2020-06-04,103.82,106.61,102.79,106.44,90.45,"26,784,700"
2020-06-05,114.93,115.77,109.53,111.23,94.52,"42,231,000"
2020-06-08,113.41,114.19,111.94,113.45,96.4,"24,881,800"
2020-06-09,110.65,111.63,109.01,110.54,93.93,"17,031,100"
2020-06-10,110.46,110.51,105.85,106.06,90.12,"24,913,300"
2020-06-11,100.03,101.58,96.54,97.21,82.6,"36,259,200"
2020-06-12,100.71,101.13,97.33,99.87,84.86,"24,856,800"
2020-06-15,96.42,101.43,95.87,101.25,86.04,"22,153,600"
2020-06-16,105.37,105.68,99.31,102.06,86.72,"22,193,600"
2020-06-17,102.53,102.54,99.21,99.48,84.53,"15,639,800"
2020-06-18,98.67,100.52,98.13,98.94,84.07,"16,591,900"
2020-06-19,100.53,100.6,96.73,97.81,83.11,"40,371,200"
2020-06-22,97.25,97.95,96.54,96.75,82.21,"16,216,900"
2020-06-23,98.97,99.97,97.85,97.93,83.21,"15,381,400"
2020-06-24,96.75,96.84,94.31,94.66,80.44,"22,919,800"
2020-06-25,94.35,98.21,94.26,97.96,83.24,"25,743,600"
2020-06-26,95.11,95.37,92.0,92.59,78.68,"41,896,300"
2020-06-29,93.4,94.49,92.18,93.0,79.03,"18,499,700"
2020-06-30,92.83,94.66,92.57,94.06,79.93,"19,137,000"
2020-07-01,94.89,95.71,93.03,93.26,79.25,"18,755,700"
2020-07-02,94.74,94.96,91.93,92.66,79.5,"27,845,600"
2020-07-06,94.43,95.2,93.48,95.0,81.51,"18,625,300"
2020-07-07,93.82,94.1,92.0,92.32,79.21,"25,757,200"
2020-07-08,92.29,93.34,91.8,93.3,80.05,"18,762,200"
2020-07-09,93.52,94.12,90.78,91.28,78.32,"25,600,800"
2020-07-10,92.0,96.84,91.87,96.27,82.6,"28,954,200"
2020-07-13,98.73,99.27,96.23,97.65,83.79,"32,079,200"
2020-07-14,98.37,99.95,96.64,98.21,84.27,"42,731,700"
2020-07-15,100.89,101.29,98.65,99.73,85.57,"22,508,400"
2020-07-16,98.78,101.22,98.55,100.01,85.81,"16,886,900"
2020-07-17,100.0,100.08,98.14,98.16,84.22,"16,137,700"
2020-07-20,97.43,98.39,97.26,97.3,83.48,"14,458,100"
2020-07-21,97.71,100.05,97.64,99.41,85.3,"17,798,100"
2020-07-22,99.65,100.13,97.53,98.69,84.68,"14,271,200"
2020-07-23,98.5,99.35,97.97,98.98,84.93,"12,870,200"
2020-07-24,99.6,99.8,97.94,98.28,84.33,"12,744,200"
2020-07-27,97.51,97.63,96.17,96.9,83.14,"11,959,100"
2020-07-28,96.5,97.89,96.5,97.32,83.5,"11,754,300"
2020-07-29,97.07,99.71,97.0,99.68,85.53,"12,743,500"
2020-07-30,97.54,97.74,96.05,97.02,83.24,"14,834,800"
2020-07-31,96.48,96.93,95.25,96.64,82.92,"14,535,000"
2020-08-03,97.02,97.57,95.85,96.1,82.46,"12,962,800"
2020-08-04,95.91,95.95,95.03,95.55,81.98,"13,366,200"
2020-08-05,95.87,98.47,95.72,97.21,83.41,"15,260,900"
2020-08-06,97.58,98.1,96.54,97.24,83.43,"10,482,100"
2020-08-07,96.93,99.49,96.56,99.38,85.27,"14,743,700"
2020-08-10,100.11,102.04,100.03,100.64,86.35,"14,989,900"
2020-08-11,103.86,106.16,103.51,103.82,89.08,"31,518,600"
2020-08-12,106.16,106.43,101.71,102.94,88.32,"19,240,800"
2020-08-13,102.0,103.36,101.64,102.37,87.84,"13,598,600"
2020-08-14,101.5,103.31,101.42,102.41,87.87,"12,134,400"
2020-08-17,101.5,102.0,99.53,99.71,85.55,"14,988,000"
2020-08-18,99.91,99.91,98.12,98.32,84.36,"13,246,500"
2020-08-19,98.92,100.59,98.34,98.55,84.56,"13,533,000"
2020-08-20,97.26,98.03,96.8,97.37,83.54,"13,672,600"
2020-08-21,97.27,98.57,96.94,97.32,83.5,"12,228,300"
2020-08-24,98.45,100.21,97.42,100.06,85.85,"17,898,300"
2020-08-25,101.27,101.98,99.8,100.5,86.23,"13,648,900"
2020-08-26,99.94,100.27,99.05,99.09,85.02,"12,052,400"
2020-08-27,99.0,102.65,99.0,102.35,87.82,"22,163,900"
2020-08-28,103.14,103.25,101.81,102.77,88.18,"13,756,700"
2020-08-31,102.12,102.18,100.02,100.19,85.96,"14,219,400"
2020-09-01,99.55,100.87,99.04,100.14,85.92,"11,595,600"
2020-09-02,99.95,101.94,99.56,101.65,87.22,"14,475,700"
2020-09-03,103.32,104.99,100.64,101.33,86.94,"23,281,200"
2020-09-04,104.05,105.21,101.37,103.52,88.82,"26,325,500"
2020-09-08,102.98,103.57,99.48,99.92,85.73,"22,108,600"
2020-09-09,100.8,101.69,99.56,100.87,86.55,"13,434,000"
2020-09-10,101.4,102.42,99.64,99.83,85.66,"15,922,800"
2020-09-11,99.97,101.36,99.59,101.07,86.72,"13,784,300"
2020-09-14,101.51,103.46,101.37,102.47,87.92,"19,017,400"
2020-09-15,102.73,102.85,99.14,99.28,85.18,"23,683,000"
2020-09-16,99.43,101.13,98.76,99.7,85.54,"19,270,600"
2020-09-17,98.7,99.34,97.71,98.56,84.57,"18,290,100"
2020-09-18,97.89,99.49,97.44,98.35,84.39,"20,121,600"
2020-09-21,95.2,96.05,93.82,95.31,81.78,"28,378,800"
2020-09-22,94.96,95.66,93.67,94.27,80.89,"19,257,000"
2020-09-23,94.78,95.35,92.66,92.74,79.57,"19,952,700"
2020-09-24,92.32,94.3,91.38,92.66,79.5,"18,366,500"
2020-09-25,92.05,93.72,91.87,93.47,80.2,"13,293,100"
2020-09-28,95.06,96.93,94.35,96.16,82.51,"20,894,100"
2020-09-29,96.03,96.03,94.33,95.35,81.81,"12,848,200"
2020-09-30,95.35,97.2,95.26,96.27,82.6,"16,400,600"
2020-10-01,97.12,97.77,96.03,96.97,83.2,"15,778,700"
2020-10-02,95.25,98.59,95.09,97.89,83.99,"15,149,600"
2020-10-05,98.32,99.25,97.53,99.04,85.77,"13,871,900"
2020-10-06,100.07,100.86,97.51,98.02,84.88,"19,220,400"
2020-10-07,98.96,100.35,98.67,99.73,86.36,"16,358,500"
2020-10-08,100.51,101.92,99.9,101.78,88.14,"15,659,000"
2020-10-09,102.0,102.11,100.11,101.2,87.64,"13,689,100"
2020-10-12,101.1,103.0,100.85,102.44,88.71,"16,058,000"
2020-10-13,103.0,103.22,100.26,100.78,87.27,"21,697,300"
2020-10-14,101.03,101.93,100.1,100.22,86.79,"15,204,100"
2020-10-15,99.1,101.78,99.04,101.72,88.09,"17,171,200"
2020-10-16,101.41,102.33,100.72,101.51,87.91,"13,275,000"
2020-10-19,101.6,101.87,99.56,99.8,86.42,"11,725,700"
2020-10-20,100.31,101.77,100.12,100.37,86.92,"11,257,100"
2020-10-21,100.36,100.99,99.33,99.37,86.05,"10,730,500"
2020-10-22,99.32,103.24,99.31,102.88,89.09,"14,837,200"
2020-10-23,103.5,104.45,102.93,103.81,89.9,"15,087,600"
2020-10-26,102.65,102.7,100.25,101.24,87.67,"12,410,700"
2020-10-27,100.51,100.92,99.16,99.33,86.02,"10,391,700"
2020-10-28,97.5,98.3,96.07,96.54,83.6,"16,389,500"
2020-10-29,96.12,97.98,95.24,97.17,84.15,"14,208,800"
2020-10-30,97.91,98.42,96.23,98.04,84.9,"15,194,500"
2020-11-02,99.39,100.88,97.86,100.25,86.81,"15,011,600"
2020-11-03,103.02,104.74,102.69,103.41,89.55,"17,482,600"
2020-11-04,101.0,102.07,98.93,100.25,86.81,"18,886,500"
2020-11-05,101.06,105.1,101.0,104.35,90.36,"17,837,400"
2020-11-06,105.03,105.1,102.39,102.96,89.16,"12,552,800"
2020-11-09,113.16,118.9,110.35,116.9,101.23,"47,792,400"
2020-11-10,117.35,117.45,114.69,116.52,100.9,"20,539,300"
2020-11-11,116.89,116.96,113.96,114.78,99.4,"14,443,400"
2020-11-12,112.53,113.96,112.06,113.37,98.18,"22,063,000"
2020-11-13,114.7,114.86,113.57,114.08,98.79,"11,847,900"
2020-11-16,117.79,118.61,115.73,117.3,101.58,"19,858,600"
2020-11-17,115.39,116.44,114.58,116.11,100.55,"14,553,200"
2020-11-18,117.34,118.61,115.2,115.25,99.8,"12,571,200"
2020-11-19,114.18,115.82,113.56,115.56,100.07,"10,202,500"
2020-11-20,114.43,115.65,114.09,114.57,99.21,"12,718,900"
2020-11-23,116.05,118.17,115.57,117.87,102.07,"13,209,200"
2020-11-24,120.07,123.5,119.71,123.32,106.79,"20,121,600"
2020-11-25,121.37,122.38,120.47,122.03,105.68,"11,715,600"
2020-11-27,122.0,122.35,121.08,121.22,104.97,"5,983,600"
2020-11-30,120.0,120.72,117.77,117.88,102.08,"14,411,800"
2020-12-01,120.34,121.58,119.63,119.74,103.69,"12,668,900"
2020-12-02,119.7,122.31,119.27,122.04,105.68,"10,811,300"
2020-12-03,121.85,121.89,120.36,121.24,104.99,"12,904,400"
2020-12-04,122.48,123.29,121.69,122.34,105.94,"13,583,700"
2020-12-07,121.15,122.17,120.21,121.88,105.55,"9,724,300"
2020-12-08,121.04,122.33,120.76,122.0,105.65,"9,592,100"
2020-12-09,123.17,123.3,120.44,121.05,104.83,"13,073,900"
2020-12-10,119.99,120.78,119.56,120.27,104.15,"13,668,400"
2020-12-11,118.94,120.02,118.37,119.56,103.54,"9,981,600"
2020-12-14,121.34,121.42,118.11,118.3,102.45,"12,112,400"
2020-12-15,119.29,120.9,118.62,120.32,104.19,"12,590,200"
2020-12-16,120.3,121.08,119.86,120.67,104.5,"11,169,400"
2020-12-17,121.26,121.45,119.58,119.67,103.63,"11,618,000"
2020-12-18,119.14,119.88,118.27,119.08,103.12,"28,954,800"
2020-12-21,123.17,125.0,121.09,123.55,106.99,"28,323,600"
2020-12-22,123.39,123.52,121.61,121.67,105.36,"11,788,200"
2020-12-23,122.78,126.52,122.35,125.07,108.31,"14,973,200"
2020-12-24,125.09,125.55,123.57,124.52,107.83,"4,164,900"
2020-12-28,125.82,126.65,124.79,125.34,108.54,"8,072,600"
2020-12-29,126.2,126.28,124.89,125.01,108.26,"8,389,200"
2020-12-30,125.49,125.85,124.9,125.36,108.56,"7,398,000"
2020-12-31,125.09,127.33,124.82,127.07,110.04,"8,580,200"
2021-01-04,127.5,127.86,124.78,125.87,109.0,"16,819,900"
2021-01-05,124.99,126.3,123.77,125.65,109.59,"13,731,200"
2021-01-06,129.88,132.77,127.88,131.55,114.74,"24,909,100"
2021-01-07,135.69,138.19,134.92,135.87,118.51,"21,940,400"
2021-01-08,135.97,136.35,134.12,136.02,118.64,"12,035,100"
2021-01-11,134.58,138.2,134.11,138.05,120.41,"15,937,900"
2021-01-12,139.44,141.66,138.83,140.22,122.3,"18,033,500"
2021-01-13,138.59,140.79,138.1,140.35,122.42,"14,816,800"
2021-01-14,140.49,142.75,140.0,141.17,123.13,"18,565,600"
2021-01-15,137.43,141.65,137.01,138.64,120.92,"27,881,000"
2021-01-19,139.86,140.7,137.82,138.04,120.4,"19,843,800"
2021-01-20,137.82,138.17,135.44,135.97,118.59,"16,028,800"
2021-01-21,135.69,136.16,134.32,134.83,117.6,"13,411,700"
2021-01-22,132.69,134.4,132.2,133.79,116.69,"12,933,200"
2021-01-25,132.14,133.17,130.06,132.12,115.24,"14,212,800"
2021-01-26,132.75,133.17,131.34,131.58,114.77,"11,307,800"
2021-01-27,129.59,129.85,127.35,127.86,111.52,"17,603,900"
2021-01-28,129.9,132.17,128.99,130.11,113.48,"13,761,800"
2021-01-29,131.19,131.72,128.19,128.67,112.23,"14,808,100"
2021-02-01,129.4,130.07,128.48,129.62,113.06,"11,080,700"
2021-02-02,131.94,134.39,131.22,133.61,116.54,"12,253,600"
2021-02-03,133.65,135.76,133.51,135.14,117.87,"10,600,800"
2021-02-04,135.47,138.66,135.47,138.25,120.58,"12,419,500"
2021-02-05,139.39,139.49,137.38,137.98,120.35,"10,051,300"
2021-02-08,138.2,140.3,138.18,140.14,122.23,"10,136,400"
2021-02-09,139.43,139.98,138.54,139.58,121.74,"8,614,800"
2021-02-10,140.0,140.87,139.04,139.66,121.81,"10,323,200"
2021-02-11,139.66,140.55,138.22,139.27,121.47,"9,201,000"
2021-02-12,139.05,141.61,139.0,141.25,123.2,"8,324,600"
2021-02-16,143.55,145.32,142.4,144.65,126.17,"12,130,600"
2021-02-17,143.95,145.38,143.12,145.1,126.56,"10,810,100"
2021-02-18,144.0,145.79,143.4,145.59,126.99,"10,587,800"
2021-02-19,145.86,148.84,145.86,148.02,129.11,"11,969,800"
2021-02-22,146.87,150.19,146.79,149.41,130.32,"11,488,400"
2021-02-23,151.51,152.31,149.59,150.61,131.36,"16,234,400"
2021-02-24,150.11,153.76,150.11,153.26,133.68,"15,061,400"
2021-02-25,154.27,154.9,150.59,151.18,131.86,"18,127,700"
2021-02-26,150.3,150.87,146.51,147.17,128.36,"19,829,200"
2021-03-01,149.52,151.38,148.48,150.5,131.27,"14,845,500"
2021-03-02,150.08,151.78,149.84,150.01,130.84,"14,221,700"
2021-03-03,151.23,154.98,150.82,152.91,133.37,"14,324,100"
2021-03-04,152.61,154.38,148.62,150.56,131.32,"20,093,900"
2021-03-05,153.22,153.49,147.97,150.91,131.63,"18,465,100"
2021-03-08,152.47,155.46,150.75,152.91,133.37,"17,133,300"
2021-03-09,151.5,154.25,149.82,151.83,132.43,"16,238,800"
2021-03-10,151.91,156.16,151.51,155.13,135.31,"14,342,200"
2021-03-11,154.11,156.15,153.36,154.32,134.6,"11,771,500"
2021-03-12,156.86,157.63,155.07,156.15,136.2,"12,849,500"
2021-03-15,156.35,156.92,153.96,155.37,135.52,"12,101,100"
2021-03-16,154.09,154.6,152.19,153.51,133.89,"12,805,600"
2021-03-17,155.34,156.88,153.05,155.09,135.27,"13,952,400"
2021-03-18,157.6,161.69,157.11,157.65,137.5,"21,898,500"
2021-03-19,155.51,155.94,151.19,155.14,135.32,"54,418,800"
2021-03-22,152.8,153.97,150.61,150.97,131.68,"19,944,800"
2021-03-23,150.33,152.12,148.96,149.46,130.36,"17,076,300"
2021-03-24,150.0,153.18,149.86,150.62,131.37,"13,079,800"
2021-03-25,150.0,152.97,149.33,152.55,133.06,"15,608,300"
2021-03-26,154.3,155.45,152.55,155.09,135.27,"16,754,400"
2021-03-29,152.12,153.73,151.04,152.68,133.17,"17,570,300"
2021-03-30,154.46,155.87,153.88,154.48,134.74,"13,184,300"
2021-03-31,153.28,154.49,152.12,152.23,132.78,"16,736,700"
2021-04-01,151.9,153.79,151.55,153.71,134.07,"16,561,500"
2021-04-05,154.4,154.94,152.6,153.62,134.78,"13,508,000"
2021-04-06,152.79,154.28,151.86,152.54,133.83,"13,071,600"
2021-04-07,153.1,155.23,152.65,154.93,135.93,"16,903,500"
2021-04-08,154.0,155.51,152.31,155.12,136.09,"12,335,500"
2021-04-09,155.81,157.04,154.97,156.28,137.11,"12,122,400"
2021-04-12,155.58,157.25,155.57,155.95,136.82,"12,273,400"
2021-04-13,154.75,155.2,152.43,154.09,135.19,"16,113,600"
2021-04-14,151.47,153.83,150.93,151.21,132.66,"19,939,600"
2021-04-15,151.25,152.2,149.32,152.17,133.51,"17,694,100"
2021-04-16,153.87,154.51,152.69,153.3,134.5,"13,773,400"
2021-04-19,153.42,153.88,152.22,152.65,133.93,"11,900,200"
2021-04-20,151.74,151.75,148.65,149.27,130.96,"13,716,700"
2021-04-21,147.79,150.61,146.79,150.54,132.08,"12,236,700"
2021-04-22,150.23,150.3,147.26,147.37,129.3,"15,256,100"
2021-04-23,147.18,151.13,146.69,150.19,131.77,"14,041,900"
2021-04-26,150.78,152.46,150.38,150.56,132.09,"10,799,100"
2021-04-27,150.5,151.57,150.11,151.25,132.7,"12,821,200"
2021-04-28,152.43,152.89,151.4,152.23,133.56,"8,943,700"
2021-04-29,153.54,155.28,153.2,155.19,136.16,"12,976,900"
2021-04-30,154.1,154.49,153.01,153.81,134.95,"11,705,100"
2021-05-03,154.85,155.48,153.13,153.36,134.55,"11,801,100"
2021-05-04,152.87,155.64,152.14,155.48,136.41,"12,977,700"
2021-05-05,156.0,158.28,154.63,157.52,138.2,"10,506,700"
2021-05-06,158.07,160.82,157.16,160.69,140.98,"13,542,400"
2021-05-07,157.22,161.5,157.02,161.24,141.46,"14,257,800"
2021-05-10,161.5,163.73,161.12,161.22,141.45,"14,014,300"
2021-05-11,161.08,162.39,158.04,158.54,139.1,"15,451,700"
2021-05-12,159.61,160.78,157.03,157.45,138.14,"14,381,700"
2021-05-13,158.18,162.45,157.68,161.5,141.69,"15,395,000"
2021-05-14,162.39,164.45,161.99,164.01,143.89,"10,584,000"
2021-05-17,163.37,164.85,163.03,164.67,144.47,"9,886,800"
2021-05-18,164.68,165.5,162.24,162.35,142.44,"11,098,100"
2021-05-19,161.0,161.18,158.64,161.11,141.35,"13,278,900"
2021-05-20,160.83,161.86,159.52,160.83,141.1,"10,426,000"
2021-05-21,161.34,163.22,160.94,162.66,142.71,"10,249,000"
2021-05-24,163.36,164.23,162.12,163.54,143.48,"9,440,300"
2021-05-25,163.85,165.7,161.56,161.85,142.0,"12,609,100"
2021-05-26,163.57,163.74,161.31,161.83,141.98,"13,058,300"
2021-05-27,163.95,164.75,162.57,164.35,144.19,"15,707,500"
2021-05-28,164.68,164.94,163.26,164.24,144.1,"10,291,300"
2021-06-01,165.87,166.91,165.48,166.05,145.68,"9,445,400"
2021-06-02,167.26,167.44,165.53,166.06,145.69,"10,498,600"
2021-06-03,165.41,167.25,164.66,166.17,145.79,"13,354,400"
2021-06-04,166.21,166.67,165.03,166.44,146.03,"8,510,800"
2021-06-07,167.0,167.1,165.14,165.66,145.34,"7,267,200"
2021-06-08,164.49,165.76,163.16,165.0,144.76,"10,370,700"
2021-06-09,164.14,164.22,162.28,162.94,142.96,"12,377,400"
2021-06-10,164.36,165.24,160.31,160.4,140.73,"12,119,400"
2021-06-11,160.43,161.2,159.06,160.29,140.63,"13,683,800"
2021-06-14,160.15,160.33,156.66,157.57,138.24,"19,917,900"
2021-06-15,156.7,156.92,154.13,155.18,136.15,"24,485,500"
2021-06-16,154.73,157.62,153.11,156.27,137.1,"25,321,200"
2021-06-17,157.1,157.46,151.25,151.76,133.15,"29,722,400"
2021-06-18,149.3,149.7,147.56,147.92,129.78,"43,595,700"
2021-06-21,149.08,151.2,149.02,150.43,131.98,"18,664,800"
2021-06-22,150.6,150.97,148.66,150.21,131.79,"14,251,200"
2021-06-23,150.2,152.04,150.09,151.12,132.59,"12,733,300"
2021-06-24,151.92,153.12,151.22,152.51,133.8,"13,733,200"
2021-06-25,152.59,154.5,151.67,154.05,135.16,"15,484,900"
2021-06-28,153.7,154.48,152.12,154.33,135.4,"14,125,800"
2021-06-29,155.0,156.31,153.61,154.14,135.23,"14,528,700"
2021-06-30,153.75,156.08,153.71,155.54,136.46,"12,531,000"
2021-07-01,156.26,157.14,155.42,157.08,137.81,"10,479,400"
2021-07-02,155.95,156.32,155.12,156.03,137.68,"11,424,000"
2021-07-06,155.78,155.78,152.35,153.41,135.37,"15,083,400"
2021-07-07,152.01,154.28,151.55,153.59,135.53,"12,271,800"
2021-07-08,151.61,152.53,150.04,150.94,133.19,"17,834,600"
2021-07-09,153.05,156.15,152.58,155.77,137.45,"13,694,500"
2021-07-12,154.35,159.16,153.94,158.0,139.42,"19,940,400"
2021-07-13,156.05,157.39,153.5,155.65,137.35,"22,671,700"
2021-07-14,155.95,157.28,152.95,155.12,136.88,"14,622,800"
2021-07-15,153.9,156.53,153.7,155.46,137.18,"11,539,300"
2021-07-16,155.96,156.28,151.02,151.91,134.05,"14,002,700"
2021-07-19,148.55,149.82,145.71,146.97,129.69,"22,172,900"
2021-07-20,146.52,151.12,146.33,149.71,132.11,"15,385,200"
2021-07-21,152.05,153.65,151.36,152.86,134.88,"12,356,700"
2021-07-22,152.88,153.44,149.97,150.93,133.18,"9,913,300"
2021-07-23,151.48,152.84,150.25,150.64,132.93,"9,666,100"
2021-07-26,150.19,151.96,150.17,151.65,133.82,"8,208,000"
2021-07-27,150.4,152.49,149.8,151.45,133.64,"11,218,700"
2021-07-28,152.29,152.77,150.88,151.7,133.86,"9,217,300"
2021-07-29,153.14,153.87,151.91,153.0,135.01,"9,063,500"
2021-07-30,152.58,153.67,151.2,151.78,133.93,"9,805,200"
2021-08-02,152.03,154.45,151.07,151.17,133.39,"10,203,200"
2021-08-03,151.95,153.32,149.52,152.89,134.91,"10,394,800"
2021-08-04,151.25,153.37,150.91,151.24,133.46,"10,155,000"
2021-08-05,152.28,153.69,152.01,153.15,135.14,"9,151,500"
2021-08-06,155.19,157.82,155.11,157.5,138.98,"13,328,800"
2021-08-09,157.52,158.55,155.9,157.33,138.83,"9,516,900"
2021-08-10,156.74,159.98,156.31,159.26,140.53,"8,667,000"
2021-08-11,160.0,161.5,159.08,161.16,142.21,"9,156,500"
2021-08-12,161.88,162.37,160.55,161.79,142.76,"8,844,200"
2021-08-13,161.79,162.16,159.57,159.98,141.17,"8,980,900"
2021-08-16,158.94,159.03,156.78,158.93,140.24,"8,755,800"
2021-08-17,157.57,158.86,155.27,157.01,138.55,"9,347,200"
2021-08-18,156.31,158.01,155.34,155.58,137.28,"8,065,500"
2021-08-19,153.16,155.56,153.01,154.28,136.14,"9,517,700"
2021-08-20,154.35,154.9,153.16,154.72,136.53,"6,974,100"
2021-08-23,155.33,157.09,155.24,156.7,138.27,"7,934,600"
2021-08-24,157.0,158.55,156.87,157.67,139.13,"7,670,900"
2021-08-25,158.51,161.78,157.8,160.92,142.0,"11,335,000"
2021-08-26,162.26,163.83,161.15,161.75,142.73,"11,027,500"
2021-08-27,161.75,163.16,161.26,163.05,143.88,"8,780,200"
2021-08-30,163.21,163.49,159.88,160.44,141.57,"7,937,600"
2021-08-31,160.44,161.37,159.35,159.95,141.14,"12,340,800"
2021-09-01,160.22,160.76,158.97,159.72,140.94,"8,729,900"
2021-09-02,160.02,161.61,159.43,160.46,141.59,"8,813,300"
2021-09-03,160.39,160.89,159.15,159.49,140.74,"7,959,700"
2021-09-07,159.99,161.38,158.96,159.21,140.49,"9,285,600"
2021-09-08,158.89,159.58,158.04,158.5,139.86,"7,852,700"
2021-09-09,158.27,160.83,158.08,159.19,140.47,"7,904,300"
2021-09-10,160.56,160.72,157.22,157.36,138.86,"8,311,600"
2021-09-13,158.53,160.05,158.07,159.86,141.06,"10,052,800"
2021-09-14,160.45,161.34,156.26,157.07,138.6,"11,685,600"
2021-09-15,156.72,158.69,156.47,158.16,139.56,"11,691,500"
2021-09-16,159.41,160.85,157.22,158.09,139.5,"10,880,900"
2021-09-17,157.38,159.01,157.0,157.68,139.14,"25,581,600"
2021-09-20,153.89,154.56,150.49,152.96,134.97,"15,819,900"
2021-09-21,153.53,154.55,152.58,152.98,134.99,"8,999,900"
2021-09-22,155.2,157.25,155.1,155.91,137.58,"11,236,200"
2021-09-23,158.0,161.71,157.67,161.18,142.23,"12,336,100"
2021-09-24,161.44,163.59,160.82,163.04,143.87,"10,102,400"
2021-09-27,165.0,167.4,164.61,166.98,147.34,"13,220,900"
2021-09-28,167.7,169.3,165.66,166.08,146.55,"13,387,900"
2021-09-29,166.21,166.9,165.04,165.95,146.44,"7,777,100"
2021-09-30,166.92,166.99,162.79,163.69,144.44,"13,161,200"
2021-10-01,164.0,168.3,163.6,167.13,147.48,"11,285,000"
2021-10-04,166.97,170.44,165.73,166.95,147.32,"14,120,000"
2021-10-05,167.21,170.14,166.67,168.66,149.72,"12,292,900"
2021-10-06,167.99,169.1,166.0,169.02,150.04,"8,692,600"
2021-10-07,171.2,171.51,169.54,170.09,150.99,"10,195,400"
2021-10-08,170.02,171.34,169.3,170.22,151.11,"8,190,100"
2021-10-11,170.8,171.29,166.46,166.64,147.93,"12,154,700"
2021-10-12,165.75,166.69,164.77,165.36,146.79,"13,032,600"
2021-10-13,164.07,165.41,160.6,161.0,142.92,"22,753,500"
2021-10-14,161.75,164.01,160.06,163.47,145.12,"15,176,800"
2021-10-15,165.35,167.17,164.14,166.61,147.9,"14,267,400"
2021-10-18,166.48,168.61,165.91,166.55,147.85,"12,672,900"
2021-10-19,167.4,168.65,166.58,168.57,149.64,"8,053,900"
2021-10-20,168.3,170.87,167.46,170.84,151.66,"8,185,600"
2021-10-21,170.76,171.33,168.68,169.5,150.47,"8,415,200"
2021-10-22,170.03,172.09,169.7,171.78,152.49,"8,817,900"
2021-10-25,172.71,172.96,170.48,170.94,151.75,"10,159,200"
2021-10-26,171.0,172.49,170.54,171.4,152.16,"8,015,100"
2021-10-27,170.32,170.7,167.34,167.83,148.99,"9,847,000"
2021-10-28,168.3,170.51,167.96,170.36,151.23,"7,212,900"
2021-10-29,171.18,172.24,169.39,169.89,150.82,"8,140,100"
2021-11-01,172.04,172.33,169.01,169.8,150.74,"7,435,500"
2021-11-02,169.8,171.69,168.92,170.47,151.33,"7,173,800"
2021-11-03,170.13,171.13,169.15,170.53,151.38,"8,402,700"
2021-11-04,170.0,170.2,166.49,168.29,149.39,"9,574,200"
2021-11-05,168.9,170.09,167.41,168.05,149.18,"7,975,600"
2021-11-08,169.05,170.92,168.74,169.06,150.08,"6,413,700"
2021-11-09,167.35,168.47,166.6,167.78,148.94,"7,990,300"
2021-11-10,167.45,168.95,167.09,167.62,148.8,"6,999,200"
